,Drug,Gene_Pair,Number_Genes,Phenotype_Essentiality,Phenotype_Safety,Pathways
369,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
370,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
371,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
372,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
373,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
374,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
375,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
376,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
377,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
378,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
379,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
380,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
381,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
382,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
383,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
384,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
385,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
386,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
387,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
388,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
389,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
390,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
391,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
392,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
393,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
394,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
395,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
396,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
397,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
398,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
399,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
400,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
401,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
402,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
403,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
404,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
405,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
406,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
407,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
408,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
409,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
410,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
411,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
412,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
413,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
414,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
415,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
416,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
417,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
418,Lisinopril,SLC15A2,1,13.0,0.0,"Transport, extracellular"
419,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
420,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
421,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
422,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
423,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
424,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
425,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
426,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
427,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
428,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
429,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
430,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
431,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
432,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
433,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
434,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
435,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
436,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
437,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
438,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
439,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
440,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
441,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
442,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
443,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
444,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
445,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
446,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
447,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
448,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
449,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
450,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
451,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
452,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
453,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
454,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
455,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
456,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
457,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
458,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
459,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
460,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
461,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
462,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
463,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
464,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
465,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
466,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
467,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
468,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
469,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
470,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
471,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
472,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
473,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
474,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
475,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
476,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
477,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
478,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
479,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
480,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
481,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
482,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
483,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
484,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
485,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
486,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
487,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
488,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
489,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
490,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
491,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
492,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
493,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
494,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
495,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
496,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
497,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
498,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
499,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
500,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
501,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
502,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
503,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
504,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
505,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
506,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
507,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
508,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
509,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
510,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
511,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
512,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
513,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
514,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
515,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
516,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
517,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
518,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
519,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
520,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
521,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
522,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
523,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
524,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
525,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
526,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
527,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
528,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
529,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
530,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
531,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
532,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
533,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
534,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
535,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
536,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
537,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
538,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
539,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
540,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
541,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
542,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
543,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
544,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
545,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
546,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
547,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
548,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
549,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
550,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
551,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
552,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
553,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
554,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
555,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
556,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
557,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
558,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
559,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
560,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
561,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
562,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
563,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
564,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
565,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
566,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
567,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
568,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
569,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
570,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
571,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
572,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
573,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
574,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
575,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
576,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
577,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
578,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
579,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
580,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
581,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
582,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
583,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
584,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
585,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
586,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
587,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
588,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
589,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
590,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
591,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
592,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
593,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
594,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
595,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
596,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
597,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
598,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
599,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
600,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
601,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
602,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
603,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
604,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
605,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
606,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
607,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
608,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
609,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
610,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
611,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
612,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
613,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
614,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
615,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
616,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
617,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
618,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
619,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
620,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
621,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
622,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
623,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
624,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
625,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
626,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
627,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
628,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
629,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
630,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
631,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
632,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
633,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
634,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
635,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
636,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
637,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
638,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
639,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
640,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
641,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
642,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
643,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
644,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
645,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
646,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
647,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
648,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
649,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
650,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
651,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
652,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
653,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
654,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
655,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
656,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
657,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
658,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
659,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
660,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
661,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
662,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
663,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
664,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
665,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
666,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
667,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
668,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
669,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
670,Lisinopril,SLC15A1,1,13.0,0.0,"Transport, extracellular"
671,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
672,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
673,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
674,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
675,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
676,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
677,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
678,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
679,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
680,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
681,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
682,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
683,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
684,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
685,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
686,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
687,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
688,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
689,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
690,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
691,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
692,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
693,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
694,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
695,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
696,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
697,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
698,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
699,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
700,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
701,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
702,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
703,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
704,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
705,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
706,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
707,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
708,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
709,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
710,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
711,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
712,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
713,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
714,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
715,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
716,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
717,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
718,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
719,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
720,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
721,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
722,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
723,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
724,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
725,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
726,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
727,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
728,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
729,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
730,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
731,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
732,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
733,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
734,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
735,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
736,Oxacillin,SLC15A2,1,13.0,0.0,"Transport, extracellular"
